id,name,kind,series,bgg_id,held,wanted,root_id,base_game,base_status,name_matches_base,base_note,subject,subject_rows,implied_product,implied_status,matched_by
736,Dice Throne X-Men: Hero Sculpt - Rogue,accessory,Dice Throne,,1,0,96,Dice Throne: X-Men,PRESENT,yes,,rogue,3,Dice Throne: X-Men — rogue,PRESENT,Dice Throne Hero: Rogue
737,Dice Throne X-Men: Hero Sculpt - Gambit,accessory,Dice Throne,,1,0,96,Dice Throne: X-Men,PRESENT,yes,,gambit,3,Dice Throne: X-Men — gambit,PRESENT,Dice Throne Hero: Gambit
738,Dice Throne X-Men: Hero Sculpt - Psylocke,accessory,Dice Throne,,1,0,96,Dice Throne: X-Men,PRESENT,yes,,psylocke,3,Dice Throne: X-Men — psylocke,PRESENT,Dice Throne Hero: Psylocke
739,Dice Throne X-Men: Hero Sculpt - Iceman,accessory,Dice Throne,,1,0,96,Dice Throne: X-Men,PRESENT,yes,,iceman,3,Dice Throne: X-Men — iceman,PRESENT,Dice Throne Hero: Iceman
740,Dice Throne X-Men: Hero Sculpt - Jean Grey,accessory,Dice Throne,,1,0,96,Dice Throne: X-Men,PRESENT,yes,,jean,3,Dice Throne: X-Men — jean,PRESENT,Dice Throne Hero: Jean Grey
741,Marvel Dice Throne: Hero Sculpt - Scarlet Witch,accessory,Dice Throne,,1,0,677,Marvel Dice Throne,PRESENT,yes,,scarlet witch,2,Marvel Dice Throne — scarlet witch,PRESENT,Dice Throne Hero: Scarlet Witch
742,Marvel Dice Throne: Hero Sculpt - Thor,accessory,Dice Throne,,1,0,677,Marvel Dice Throne,PRESENT,yes,,thor,2,Marvel Dice Throne — thor,PRESENT,Dice Throne Hero: Thor
743,Marvel Dice Throne: Hero Sculpt - Loki,accessory,Dice Throne,,1,0,677,Marvel Dice Throne,PRESENT,yes,,loki,2,Marvel Dice Throne — loki,PRESENT,Dice Throne Hero: Loki
744,Marvel Dice Throne: Hero Sculpt - Spider-Man (Miles Morales),accessory,Dice Throne,,1,0,677,Marvel Dice Throne,PRESENT,yes,,spider - man miles morales,2,Marvel Dice Throne — spider - man miles morales,PRESENT,Dice Throne Hero: Spider-Man (Miles Morales)
745,Marvel Dice Throne: Hero Sculpt - Black Panther,accessory,Dice Throne,,1,0,677,Marvel Dice Throne,PRESENT,yes,,panther,2,Marvel Dice Throne — panther,PRESENT,Dice Throne Hero: Black Panther
746,Marvel Dice Throne: Hero Sculpt - Captain Marvel,accessory,Dice Throne,,1,0,677,Marvel Dice Throne,PRESENT,yes,,captain marvel,2,Marvel Dice Throne — captain marvel,PRESENT,Dice Throne Hero: Captain Marvel
747,Marvel Dice Throne: Hero Sculpt - Doctor Strange,accessory,Dice Throne,,1,0,677,Marvel Dice Throne,PRESENT,yes,,doctor strange,2,Marvel Dice Throne — doctor strange,PRESENT,Dice Throne Hero: Doctor Strange
748,Marvel Dice Throne: Hero Sculpt - Black Widow,accessory,Dice Throne,,1,0,677,Marvel Dice Throne,PRESENT,yes,,widow,2,Marvel Dice Throne — widow,PRESENT,Dice Throne Hero: Black Widow
749,Dice Throne Outcasts: Card Sleeves - Pale Lady,accessory,Dice Throne,,1,0,92,Dice Throne: Outcasts,PRESENT,yes,,pale lady,3,Dice Throne: Outcasts — pale lady,PRESENT,Dice Throne Hero: Pale Lady
750,Dice Throne Outcasts: Card Sleeves - Headless Horseman,accessory,Dice Throne,,1,0,92,Dice Throne: Outcasts,PRESENT,yes,,headless horseman,3,Dice Throne: Outcasts — headless horseman,PRESENT,Dice Throne Hero: Headless Horseman
751,Dice Throne Outcasts: Card Sleeves - Raveness,accessory,Dice Throne,,1,0,92,Dice Throne: Outcasts,PRESENT,yes,,raveness,3,Dice Throne: Outcasts — raveness,PRESENT,Dice Throne Hero: Raveness
752,Dice Throne Outcasts: Card Sleeves - Necromancer,accessory,Dice Throne,,1,0,92,Dice Throne: Outcasts,PRESENT,yes,,necromancer,3,Dice Throne: Outcasts — necromancer,PRESENT,Dice Throne Hero: Necromancer
753,Dice Throne Outcasts: Hero Sculpt (Painted) - Pale Lady,accessory,Dice Throne,,1,0,92,Dice Throne: Outcasts,PRESENT,yes,,pale lady,3,Dice Throne: Outcasts — pale lady,PRESENT,Dice Throne Hero: Pale Lady
754,Dice Throne Outcasts: Hero Sculpt (Painted) - Headless Horseman,accessory,Dice Throne,,1,0,92,Dice Throne: Outcasts,PRESENT,yes,,headless horseman,3,Dice Throne: Outcasts — headless horseman,PRESENT,Dice Throne Hero: Headless Horseman
755,Dice Throne Outcasts: Hero Sculpt (Painted) - Raveness,accessory,Dice Throne,,1,0,92,Dice Throne: Outcasts,PRESENT,yes,,raveness,3,Dice Throne: Outcasts — raveness,PRESENT,Dice Throne Hero: Raveness
756,Dice Throne Outcasts: Hero Sculpt (Painted) - Necromancer,accessory,Dice Throne,,1,0,92,Dice Throne: Outcasts,PRESENT,yes,,necromancer,3,Dice Throne: Outcasts — necromancer,PRESENT,Dice Throne Hero: Necromancer
757,Dice Throne Santa vs Krampus: Painted Miniature - Santa,accessory,Dice Throne,,1,0,104,Dice Throne: Santa vs Krampus,PRESENT,yes,,santa,2,Dice Throne: Santa vs Krampus — santa,PRESENT,Dice Throne: Santa vs Krampus / Dice Throne Hero: Santa
758,Dice Throne Santa vs Krampus: Painted Miniature - Krampus,accessory,Dice Throne,,1,0,104,Dice Throne: Santa vs Krampus,PRESENT,yes,,krampus,2,Dice Throne: Santa vs Krampus — krampus,PRESENT,Dice Throne: Santa vs Krampus / Dice Throne Hero: Krampus
759,Dice Throne Santa vs Krampus: Card Sleeves - Santa,accessory,Dice Throne,,1,0,104,Dice Throne: Santa vs Krampus,PRESENT,yes,,santa,2,Dice Throne: Santa vs Krampus — santa,PRESENT,Dice Throne: Santa vs Krampus / Dice Throne Hero: Santa
760,Dice Throne Santa vs Krampus: Card Sleeves - Krampus,accessory,Dice Throne,,1,0,104,Dice Throne: Santa vs Krampus,PRESENT,yes,,krampus,2,Dice Throne: Santa vs Krampus — krampus,PRESENT,Dice Throne: Santa vs Krampus / Dice Throne Hero: Krampus
761,Dice Throne Deadpool: Hero Sculpt - Deadpool,accessory,Dice Throne,,1,0,114,Dice Throne: Deadpool Box Deluxe Edition,PRESENT,yes,,deadpool,3,Dice Throne: Deadpool Box Deluxe Edition — deadpool,PRESENT,Dice Throne: Deadpool Box Deluxe Edition / Dice Throne Hero: Deadpool
762,Dice Throne Deadpool: Card Sleeves - Deadpool,accessory,Dice Throne,,1,0,114,Dice Throne: Deadpool Box Deluxe Edition,PRESENT,yes,,deadpool,3,Dice Throne: Deadpool Box Deluxe Edition — deadpool,PRESENT,Dice Throne: Deadpool Box Deluxe Edition / Dice Throne Hero: Deadpool
763,Dice Throne X-Men: Playmat - Wolverine,accessory,Dice Throne,,0,1,96,Dice Throne: X-Men,PRESENT,yes,,wolverine,3,Dice Throne: X-Men — wolverine,PRESENT,Dice Throne Hero: Wolverine
764,Dice Throne X-Men: Playmat - Storm,accessory,Dice Throne,,0,1,96,Dice Throne: X-Men,PRESENT,yes,,storm,3,Dice Throne: X-Men — storm,PRESENT,Dice Throne Hero: Storm
765,Dice Throne X-Men: Playmat - Cyclops,accessory,Dice Throne,,0,1,96,Dice Throne: X-Men,PRESENT,yes,,cyclops,3,Dice Throne: X-Men — cyclops,PRESENT,Dice Throne Hero: Cyclops
766,Dice Throne X-Men: Playmat - Rogue,accessory,Dice Throne,,0,1,96,Dice Throne: X-Men,PRESENT,yes,,rogue,3,Dice Throne: X-Men — rogue,PRESENT,Dice Throne Hero: Rogue
767,Dice Throne X-Men: Playmat - Gambit,accessory,Dice Throne,,0,1,96,Dice Throne: X-Men,PRESENT,yes,,gambit,3,Dice Throne: X-Men — gambit,PRESENT,Dice Throne Hero: Gambit
768,Dice Throne X-Men: Playmat - Psylocke,accessory,Dice Throne,,0,1,96,Dice Throne: X-Men,PRESENT,yes,,psylocke,3,Dice Throne: X-Men — psylocke,PRESENT,Dice Throne Hero: Psylocke
769,Dice Throne X-Men: Playmat - Iceman,accessory,Dice Throne,,0,1,96,Dice Throne: X-Men,PRESENT,yes,,iceman,3,Dice Throne: X-Men — iceman,PRESENT,Dice Throne Hero: Iceman
770,Dice Throne X-Men: Playmat - Jean Grey,accessory,Dice Throne,,0,1,96,Dice Throne: X-Men,PRESENT,yes,,jean,3,Dice Throne: X-Men — jean,PRESENT,Dice Throne Hero: Jean Grey
771,Marvel Dice Throne: Playmat - Scarlet Witch,accessory,Dice Throne,,0,1,677,Marvel Dice Throne,PRESENT,yes,,scarlet witch,2,Marvel Dice Throne — scarlet witch,PRESENT,Dice Throne Hero: Scarlet Witch
772,Marvel Dice Throne: Playmat - Thor,accessory,Dice Throne,,0,1,677,Marvel Dice Throne,PRESENT,yes,,thor,2,Marvel Dice Throne — thor,PRESENT,Dice Throne Hero: Thor
773,Marvel Dice Throne: Playmat - Loki,accessory,Dice Throne,,0,1,677,Marvel Dice Throne,PRESENT,yes,,loki,2,Marvel Dice Throne — loki,PRESENT,Dice Throne Hero: Loki
774,Marvel Dice Throne: Playmat - Spider-Man (Miles Morales),accessory,Dice Throne,,0,1,677,Marvel Dice Throne,PRESENT,yes,,spider - man miles morales,2,Marvel Dice Throne — spider - man miles morales,PRESENT,Dice Throne Hero: Spider-Man (Miles Morales)
775,Marvel Dice Throne: Playmat - Black Panther,accessory,Dice Throne,,0,1,677,Marvel Dice Throne,PRESENT,yes,,panther,2,Marvel Dice Throne — panther,PRESENT,Dice Throne Hero: Black Panther
776,Marvel Dice Throne: Playmat - Captain Marvel,accessory,Dice Throne,,0,1,677,Marvel Dice Throne,PRESENT,yes,,captain marvel,2,Marvel Dice Throne — captain marvel,PRESENT,Dice Throne Hero: Captain Marvel
777,Marvel Dice Throne: Playmat - Doctor Strange,accessory,Dice Throne,,0,1,677,Marvel Dice Throne,PRESENT,yes,,doctor strange,2,Marvel Dice Throne — doctor strange,PRESENT,Dice Throne Hero: Doctor Strange
778,Marvel Dice Throne: Playmat - Black Widow,accessory,Dice Throne,,0,1,677,Marvel Dice Throne,PRESENT,yes,,widow,2,Marvel Dice Throne — widow,PRESENT,Dice Throne Hero: Black Widow
779,Dice Throne Santa vs Krampus: Playmat,accessory,Dice Throne,,0,1,104,Dice Throne: Santa vs Krampus,PRESENT,yes,,,0,Dice Throne: Santa vs Krampus,PRESENT,104
781,Dice Throne Mystic Brawler: Hero Sculpt,accessory,Dice Throne,,1,0,678,Dice Throne: Mystic Brawler,PRESENT,yes,,,0,Dice Throne: Mystic Brawler,PRESENT,678
782,Dice Throne Mystic Brawler: Card Sleeves,accessory,Dice Throne,,1,0,678,Dice Throne: Mystic Brawler,PRESENT,yes,,,0,Dice Throne: Mystic Brawler,PRESENT,678
783,Dice Throne Deadpool: Playmat - Deadpool,accessory,Dice Throne,,0,1,114,Dice Throne: Deadpool Box Deluxe Edition,PRESENT,yes,,deadpool,3,Dice Throne: Deadpool Box Deluxe Edition — deadpool,PRESENT,Dice Throne: Deadpool Box Deluxe Edition / Dice Throne Hero: Deadpool
808,Veiled Fate: Metal Edition,upgrade,,,1,0,36,Veiled Fate,PRESENT,yes,,,0,Veiled Fate,PRESENT,36
809,Deep Rock Galactic: Horrors of Hoxxes,expansion,,450406,1,0,105,Deep Rock Galactic: The Board Game,PRESENT,yes,,,0,Deep Rock Galactic: The Board Game,PRESENT,105
823,Dark Moon: Shadow Corporation,expansion,,230534,1,0,790,Dark Moon,PRESENT,yes,,,0,Dark Moon,PRESENT,790
824,The Golden Ages: Cults & Culture,expansion,,182176,1,0,38,The Golden Ages,PRESENT,yes,,,0,The Golden Ages,PRESENT,38
825,Mystic Moon: Deluxe Edition,expansion,,473533,1,0,352,Mystic Moon,PRESENT,yes,,,0,Mystic Moon,PRESENT,352
829,Deep Rock Galactic: The Board Game – Korlok Tyrant-Weed Miniature Expansion,expansion,,422825,1,0,105,Deep Rock Galactic: The Board Game,PRESENT,yes,,,0,Deep Rock Galactic: The Board Game,PRESENT,105
830,SCALES OF FATE METAL UPGRADE KIT,accessory,,,1,0,91,Scales of Fate,PRESENT,yes,,,0,Scales of Fate,PRESENT,91
833,Casting Shadows: The Ice Storm Expansion,expansion,,360484,1,0,101,Casting Shadows,PRESENT,yes,,,0,Casting Shadows,PRESENT,101
842,Tiny Epic Dungeons Adventures: The Phantom Voyage,expansion,Tiny Epic,440549,1,0,840,Tiny Epic Dungeons Adventures,PRESENT,yes,,,0,Tiny Epic Dungeons Adventures,PRESENT,840
848,King of Tokyo Playmat,accessory,King of Tokyo,,0,0,845,King of Tokyo: Duel,PRESENT,yes,,,0,King of Tokyo: Duel,PRESENT,845
850,Deep Rock Galactic: The Board Game – Shockwyrm Mini Expansion,expansion,,450552,1,0,105,Deep Rock Galactic: The Board Game,PRESENT,yes,,,0,Deep Rock Galactic: The Board Game,PRESENT,105
851,Space Freaks: The Violet Morass,expansion,,255501,1,0,804,Space Freaks,PRESENT,yes,,,0,Space Freaks,PRESENT,804
852,Here to Sleigh: A Here to Slay Expansion Pack,expansion,Here to Slay,375223,1,0,107,Here to Slay,PRESENT,yes,,,0,Here to Slay,PRESENT,107
853,Unstable Unicorns: Unicorns of Legend Expansion Pack,expansion,Unstable Unicorns,263578,1,0,832,Unstable Unicorns,PRESENT,yes,,,0,Unstable Unicorns,PRESENT,832
854,Fractured Sky: Awakening,expansion,,464142,0,1,53,Fractured Sky,PRESENT,yes,,,0,Fractured Sky,PRESENT,53
855,Fractured Sky: Rift,expansion,,421463,0,1,53,Fractured Sky,PRESENT,yes,,,0,Fractured Sky,PRESENT,53
856,Fractured Sky: Metal Starfall Tokens,accessory,,414179,0,1,53,Fractured Sky,PRESENT,yes,,starfall,1,Fractured Sky — starfall,MISSING,
857,Fractured Sky: Neoprene Game Mat,accessory,,413787,0,1,53,Fractured Sky,PRESENT,yes,,,0,Fractured Sky,PRESENT,53
858,Here to Slay: Warriors & Druids Expansion,expansion,Here to Slay,321259,1,0,107,Here to Slay,PRESENT,yes,,,0,Here to Slay,PRESENT,107
859,Here to Slay: Berserkers & Necromancers Expansion,expansion,Here to Slay,349286,1,0,107,Here to Slay,PRESENT,yes,,,0,Here to Slay,PRESENT,107
860,Happy Little Dinosaurs: 5–6 Player Expansion Pack,expansion,,325451,1,0,793,Happy Little Dinosaurs,PRESENT,yes,,,0,Happy Little Dinosaurs,PRESENT,793
861,Here to Slay: Sorcerers & Squires,expansion,,468270,0,1,107,Here to Slay,PRESENT,yes,,,0,Here to Slay,PRESENT,107
862,Here to Slay: Monsters Expansion,expansion,,308526,1,0,107,Here to Slay,PRESENT,yes,,,0,Here to Slay,PRESENT,107
863,Here to Slay: Dragon Sorcerer Expansion,expansion,,308525,1,0,107,Here to Slay,PRESENT,yes,,,0,Here to Slay,PRESENT,107
864,Happy Little Dinosaurs: Perils of Puberty Expansion Pack,expansion,,340638,1,0,793,Happy Little Dinosaurs,PRESENT,yes,,,0,Happy Little Dinosaurs,PRESENT,793
865,Happy Little Dinosaurs: Dating Disasters Expansion Pack,expansion,,357888,1,0,793,Happy Little Dinosaurs,PRESENT,yes,,,0,Happy Little Dinosaurs,PRESENT,793
866,Terraria: The Board Game – Developer Promo Pack,expansion,,468163,1,0,109,Terraria: The Board Game,PRESENT,yes,,,0,Terraria: The Board Game,PRESENT,109
867,Terraria: The Board Game – Seasonal Promo Pack,expansion,,468161,1,0,109,Terraria: The Board Game,PRESENT,yes,,,0,Terraria: The Board Game,PRESENT,109
868,Unstable Unicorns: NSFW Pack,expansion,,240976,1,0,832,Unstable Unicorns,PRESENT,yes,,,0,Unstable Unicorns,PRESENT,832
869,Unstable Unicorns: Christmas Special Expansion Pack,expansion,,325789,1,0,832,Unstable Unicorns,PRESENT,yes,,,0,Unstable Unicorns,PRESENT,832
870,Unstable Unicorns: Rainbow Apocalypse Expansion Pack,expansion,,243566,1,0,832,Unstable Unicorns,PRESENT,yes,,,0,Unstable Unicorns,PRESENT,832
871,Unstable Unicorns: Dragons Expansion Pack,expansion,,243567,1,0,832,Unstable Unicorns,PRESENT,yes,,,0,Unstable Unicorns,PRESENT,832
872,Unstable Unicorns:  Nightmares Expansion Pack,expansion,,349072,1,0,832,Unstable Unicorns,PRESENT,yes,,,0,Unstable Unicorns,PRESENT,832
873,Unstable Unicorns: Adventures,expansion,,311080,1,0,832,Unstable Unicorns,PRESENT,yes,,,0,Unstable Unicorns,PRESENT,832
875,Doomlings: Imaginary Ends,expansion,,424143,1,0,874,Doomlings,PRESENT,yes,,,0,Doomlings,PRESENT,874
876,Doomlings: Overlush,expansion,,381590,1,0,874,Doomlings,PRESENT,yes,,,0,Doomlings,PRESENT,874
877,Doomlings: Deluxe Community Playmat,accessory,,376377,1,0,874,Doomlings,PRESENT,yes,,community,1,Doomlings — community,MISSING,
878,Doomlings: Dinolings,expansion,,361645,1,0,874,Doomlings,PRESENT,yes,,,0,Doomlings,PRESENT,874
879,Doomlings: Mythlings,expansion,,361646,1,0,874,Doomlings,PRESENT,yes,,,0,Doomlings,PRESENT,874
880,Doomlings: Techlings,expansion,,376383,1,0,874,Doomlings,PRESENT,yes,,,0,Doomlings,PRESENT,874
881,Doomlings: Multicolor,expansion,,376384,1,0,874,Doomlings,PRESENT,yes,,,0,Doomlings,PRESENT,874
882,Doomlings: The Meaning of Life,expansion,,376382,1,0,874,Doomlings,PRESENT,yes,,,0,Doomlings,PRESENT,874
883,Dice Throne: Adventures,expansion,,281332,1,0,676,Dice Throne: Season One ReRolled,PRESENT,yes,,,0,Dice Throne: Season One ReRolled,PRESENT,676
884,Lords of Waterdeep: Scoundrels of Skullport,expansion,,134342,1,0,796,Lords of Waterdeep,PRESENT,yes,,,0,Lords of Waterdeep,PRESENT,796
889,Delve: Peril Awaits,expansion,,223512,1,0,811,Delve,PRESENT,yes,,,0,Delve,PRESENT,811
